Id,Prediction1,Prediction2,Prediction3,Prediction4,Prediction5,Prediction6,Prediction7,Prediction8,Prediction9
ITSUPtCmh7WdJcsYDwQ5,0.059399456,0.0005961672,0.0003191356,0.009850711,0.59460926,0.2195253,0.00018787925,0.11176409,0.0037480437
Ig2DB5tSiEy1cJvV0zdw,0.0026144139,0.00016019486,2.4451516e-05,0.00038938213,0.9843997,0.007354859,1.969417e-05,0.004741755,0.00029557894
Jmo6eIhLZ4t9r8QsxEg5,0.0051655783,0.00040871042,0.00010718163,0.0010399944,0.457204,0.5219304,6.1654864e-05,0.013472805,0.0006096804
JtPFl4ewgdD78OzCMa3o,0.012190182,0.0026419996,0.0008114315,0.00093156396,0.0038705934,0.3504475,0.00089629885,0.62711364,0.0010967904
K3ZtByPHGSFYNljDUEXp,7.5756866e-06,3.0811004e-06,0.99987304,3.1193374e-06,9.687778e-06,2.6829366e-05,1.7692038e-06,4.083911e-05,3.4061293e-05
K5PTipJ9XhUo4ZNeMW2a,0.0008387108,2.0644298e-05,0.9988746,9.606756e-06,1.7122169e-05,7.545094e-05,2.6507198e-05,8.6078806e-05,5.1202103e-05
K5qpgj7bdnhS2r30OEzY,1.0353486e-05,2.2909078e-06,0.9999316,2.3193384e-06,4.133765e-06,8.768188e-06,1.315466e-06,2.6420328e-05,1.2810087e-05
K62VOEBLnk8crZ4MmsXT,8.092936e-06,2.2909087e-06,0.99993205,2.3193395e-06,4.1337667e-06,1.1353964e-05,1.3154666e-06,2.4626019e-05,1.3756718e-05
K7ZiVIxskzvctNT0qyA3,7.706018e-06,2.290907e-06,0.99993134,2.319338e-06,4.133764e-06,1.2494582e-05,1.3154656e-06,2.4626e-05,1.3756708e-05
K89sTRoP52wWL7rZUNdt,0.00041051378,1.0104519e-05,0.9994636,5.9670756e-06,8.380584e-06,3.1494445e-05,1.2974162e-05,3.4450954e-05,2.2489163e-05
K9moual27cWIk5bJOpiH,3.156167e-05,1.0797693e-05,0.99959785,2.3718923e-05,8.555162e-06,9.246019e-05,1.3875955e-05,0.00017658669,4.465543e-05
KAPHdnDUgF3m5pEGwxXc,1.1215067e-05,2.2909073e-06,0.99993145,2.3193381e-06,4.1337644e-06,8.768187e-06,1.3154659e-06,2.3765313e-05,1.4707945e-05
KB7ybYxf95pdtUoGzl3u,6.9756693e-06,2.2909112e-06,0.9999331,2.319342e-06,4.133771e-06,1.2494604e-05,1.315468e-06,2.4585099e-05,1.2810107e-05
KBZ4cC3QsAgrqI80OWlm,9.919345e-06,2.361954e-06,0.9999275,2.3912664e-06,4.2619668e-06,1.1429678e-05,1.3562616e-06,2.7574342e-05,1.3207346e-05
KBZO3jLb5A7ieDWYTMgR,7.945024e-06,2.361961e-06,0.9999304,2.3912733e-06,4.261979e-06,1.0226159e-05,1.3562654e-06,2.7822593e-05,1.3207384e-05
KBbVJcQrqAu4zROsEwi0,8.959854e-06,2.355281e-06,0.9999317,2.3193386e-06,4.1337653e-06,1.108588e-05,1.3154662e-06,2.4430736e-05,1.3756713e-05
KCvj7cQ1dHEFDBruTZpV,7.206158e-06,2.3630776e-06,0.99993,2.3193347e-06,4.1337585e-06,1.3463826e-05,1.3154639e-06,2.6395028e-05,1.2810067e-05
KCvjZO7bGhenNRq8xLsf,6.986907e-06,2.640587e-06,0.9999149,2.6733571e-06,2.0921757e-06,2.29935e-05,1.5162559e-06,3.383986e-05,1.23716445e-05
KDHx9P6m25ocdLaqVn8k,1.3716336e-05,5.578558e-06,0.99978477,1.2254238e-05,4.4199733e-06,4.7078356e-05,7.1689283e-06,8.775454e-05,3.724553e-05
KDQ13ouamdPnSlhzTRJe,0.99754095,0.0005377084,1.6730257e-05,1.3731034e-05,2.1991025e-05,5.754425e-05,1.0667746e-05,0.0016436914,0.00015697531
KE3w1tc4flX7UngQ5yTq,1.1215059e-05,2.2909057e-06,0.99993074,2.3193365e-06,4.133761e-06,8.768181e-06,1.3154649e-06,2.4508397e-05,1.47079345e-05
KEhusGlH2O4qwTymPZRQ,8.292758e-06,2.2909128e-06,0.99993384,2.3193436e-06,4.1337744e-06,1.1178938e-05,1.3154689e-06,2.3843646e-05,1.28101165e-05
KFBXbSr9a8mYC7cDkflH,6.975675e-06,2.2909132e-06,0.99993396,2.3193438e-06,4.133775e-06,8.768209e-06,1.3154691e-06,2.486408e-05,1.5392445e-05
KFHlYPzy0Emni9exLs3C,0.99800855,6.3374384e-05,1.33626945e-05,1.2522385e-05,9.801786e-06,8.7324304e-05,6.930095e-06,0.0015770951,0.00022102438
KFboDTnWNsOkzIl8rX6R,9.620971e-06,2.36308e-06,0.9999311,2.3193372e-06,4.133763e-06,9.882376e-06,1.3154654e-06,2.5594776e-05,1.3695847e-05
