Id,Prediction1,Prediction2,Prediction3,Prediction4,Prediction5,Prediction6,Prediction7,Prediction8,Prediction9
ITSUPtCmh7WdJcsYDwQ5,6.955847e-05,1.3112221e-05,1.0358573e-05,4.491473e-07,0.99666613,1.1238025e-05,7.1623417e-06,0.003218508,3.461098e-06
Ig2DB5tSiEy1cJvV0zdw,9.048022e-05,0.000108580716,1.8968996e-05,3.2371508e-06,0.9914676,3.678614e-05,8.5769625e-06,0.008114127,0.00015162733
Jmo6eIhLZ4t9r8QsxEg5,0.00016516478,9.6955635e-05,0.005202253,2.9132578e-05,0.9499099,0.00016139336,0.0006521612,0.04152165,0.002261311
JtPFl4ewgdD78OzCMa3o,5.521072e-05,2.8734434e-05,5.4443783e-05,1.5308926e-06,0.99851555,0.00014179319,7.1863906e-06,0.00069784705,0.0004977576
K3ZtByPHGSFYNljDUEXp,4.656485e-06,4.54058e-07,0.9999567,1.6033336e-07,3.18824e-06,7.123246e-07,3.531666e-06,2.9923009e-05,6.913918e-07
K5PTipJ9XhUo4ZNeMW2a,6.136431e-06,2.6143192e-07,0.99997723,1.2077173e-06,1.671869e-07,1.0415097e-06,1.6299498e-06,1.0743735e-05,1.5614379e-06
K5qpgj7bdnhS2r30OEzY,4.2726338e-06,8.1620885e-07,0.9999362,2.2146396e-06,6.423602e-07,1.0242499e-05,6.632128e-06,3.5902594e-05,3.093694e-06
K62VOEBLnk8crZ4MmsXT,4.2726338e-06,8.1620885e-07,0.9999362,2.2146396e-06,6.423602e-07,1.0242499e-05,6.632128e-06,3.5902594e-05,3.093694e-06
K7ZiVIxskzvctNT0qyA3,8.430782e-06,1.4284726e-06,0.9999175,3.0020658e-06,6.298688e-07,1.6458069e-05,5.8812584e-06,4.3328415e-05,3.3353726e-06
K89sTRoP52wWL7rZUNdt,7.541571e-06,7.6225e-07,0.99993336,3.8371845e-06,3.6269202e-07,1.3180689e-06,4.582992e-06,4.2453656e-05,5.768179e-06
K9moual27cWIk5bJOpiH,2.4225626e-05,2.1306428e-06,0.999793,1.8795674e-07,8.792863e-06,2.921278e-06,4.784809e-05,0.00011794513,2.9141324e-06
KAPHdnDUgF3m5pEGwxXc,6.2264266e-06,1.2659094e-06,0.9999254,4.1151816e-06,1.0515937e-06,3.220434e-06,4.195538e-06,5.132126e-05,3.2379228e-06
KB7ybYxf95pdtUoGzl3u,6.330367e-06,1.1680868e-06,0.9998765,1.4189819e-06,5.150541e-07,1.1859956e-05,4.809211e-06,9.4749674e-05,2.5803397e-06
KBZ4cC3QsAgrqI80OWlm,7.741194e-06,1.4284143e-06,0.9998766,1.7352255e-06,6.2984304e-07,1.45031445e-05,5.881018e-06,8.8251916e-05,3.1554082e-06
KBZO3jLb5A7ieDWYTMgR,5.3646313e-06,5.4193206e-05,0.9999076,2.7295505e-06,3.0700622e-07,9.375961e-07,3.260072e-06,2.4213552e-05,1.405709e-06
KBbVJcQrqAu4zROsEwi0,5.364592e-06,5.419281e-05,0.99990034,2.7295307e-06,2.7381384e-07,9.375893e-07,3.2600483e-06,3.1507185e-05,1.4056988e-06
KCvj7cQ1dHEFDBruTZpV,9.158972e-06,1.6900243e-06,0.9998541,2.0530272e-06,7.451963e-07,1.7159355e-05,6.958116e-06,0.000104415005,3.7333157e-06
KCvjZO7bGhenNRq8xLsf,5.8326004e-06,6.079118e-07,0.99996006,2.16861e-07,2.2517452e-06,7.0226656e-07,2.3243845e-06,2.7360857e-05,6.5149413e-07
KDHx9P6m25ocdLaqVn8k,6.163075e-06,5.940464e-07,0.9999486,2.7159092e-07,2.1053445e-06,7.1548607e-07,1.4583734e-05,2.6210546e-05,6.97753e-07
KDQ13ouamdPnSlhzTRJe,0.99949515,0.00016802142,1.4129256e-06,8.451326e-08,3.0355726e-05,1.6948034e-05,3.1675056e-05,4.995576e-05,0.00020635712
KE3w1tc4flX7UngQ5yTq,6.2264266e-06,1.2659094e-06,0.9999254,4.1151816e-06,1.0515937e-06,3.220434e-06,4.195538e-06,5.132126e-05,3.2379228e-06
KEhusGlH2O4qwTymPZRQ,4.272619e-06,8.162061e-07,0.9999329,2.214632e-06,6.423581e-07,1.1968136e-05,6.632106e-06,3.752159e-05,3.0936837e-06
KFBXbSr9a8mYC7cDkflH,8.237599e-06,1.428473e-06,0.99991775,3.0020665e-06,6.2986896e-07,1.6458072e-05,5.8812598e-06,4.3328422e-05,3.3353733e-06
KFHlYPzy0Emni9exLs3C,0.998437,0.00013574079,2.8472318e-06,3.117319e-09,8.163203e-06,5.310337e-06,6.3400894e-06,0.0013963258,8.252208e-06
KFboDTnWNsOkzIl8rX6R,6.2263866e-06,3.7286975e-06,0.99991894,2.8077936e-06,1.0515869e-06,2.3301748e-06,4.0028726e-06,5.7657227e-05,3.237902e-06
KFczEQCIau7D20MROmHl,7.189942e-05,1.7473492e-05,0.99951077,5.852482e-07,1.1306939e-05,4.7168895e-05,4.0539853e-05,0.00029168045,8.536432e-06
KFlbgmf4GZjHhIsX92Yr,7.741194e-06,1.4284143e-06,0.9998766,1.7352255e-06,6.2984304e-07,1.45031445e-05,5.881018e-06,8.8251916e-05,3.1554082e-06
KG6ZtkgjohnTHX9McR4w,0.99908495,0.00016131063,3.0655845e-06,1.408326e-07,9.130019e-06,1.3053041e-05,2.024968e-06,0.00065847667,6.780614e-05
KGA8EhzSPqxyN9wCmeiV,0.0005716233,9.533331e-05,0.00040972073,0.00037418376,0.96473086,0.004141748,0.0001291227,0.02672218,0.0028252404
KGPCEf430IcB1OpbthkR,0.9997949,7.894566e-05,7.6255236e-07,2.2352454e-07,4.7374538e-06,5.7257654e-05,1.0007382e-06,4.911801e-05,1.3108276e-05
KHc36DE5SXAedfmtq7pI,0.9999473,1.3074683e-06,9.574568e-07,1.126255e-06,4.7619014e-07,1.0763919e-06,9.157663e-07,3.6334728e-05,1.0468125e-05
KHepg3qX6ZWOy2VsdRDQ,0.99949455,5.441861e-06,1.8102182e-06,2.1085268e-06,3.4776563e-06,2.889577e-06,0.00018135238,0.0002604053,4.8001246e-05
KHpJcA0hTf7yrBuMia3S,0.0003014306,5.0775496e-05,1.8417606e-05,2.7944666e-06,0.00025429088,7.5141825e-06,2.403791e-05,0.0005558354,0.99878496
KI1eOvfhVoEsa50DLQdA,6.4739943e-06,5.419275e-05,0.99989927,2.7295278e-06,2.7381355e-07,9.375883e-07,3.2600449e-06,3.1507152e-05,1.4056972e-06
