Id,Prediction1,Prediction2,Prediction3,Prediction4,Prediction5,Prediction6,Prediction7,Prediction8,Prediction9
ITSUPtCmh7WdJcsYDwQ5,0.10873724,0.007741087,0.00030623982,0.18212387,0.00056769216,0.0035412428,0.00017150161,0.6928281,0.003983011
Ig2DB5tSiEy1cJvV0zdw,0.027632048,0.79045385,0.00016416928,0.0061949277,0.14040612,0.008477073,4.457673e-05,0.022225527,0.0044016866
Jmo6eIhLZ4t9r8QsxEg5,0.17168753,0.078826815,0.00024214604,0.39629364,0.0010748035,0.022603529,6.5749686e-05,0.32271343,0.0064923908
JtPFl4ewgdD78OzCMa3o,0.24303822,0.05669995,0.0004485576,0.19172072,0.34765583,0.059213463,0.00025120296,0.08484152,0.0161305
K3ZtByPHGSFYNljDUEXp,7.9720136e-05,0.00012311562,0.9994312,4.357661e-06,5.06942e-06,5.5461524e-06,4.1758114e-05,0.000177875,0.00013137299
K5PTipJ9XhUo4ZNeMW2a,0.000522462,3.2178083e-05,0.99923444,4.5616493e-05,8.7589804e-05,4.3714223e-05,1.1987644e-06,9.670757e-06,2.3161338e-05
K5qpgj7bdnhS2r30OEzY,0.00039002128,3.1252894e-05,0.99937385,4.4304918e-05,8.5071406e-05,4.2457345e-05,1.1642973e-06,9.392702e-06,2.249542e-05
K62VOEBLnk8crZ4MmsXT,0.00039002128,3.1252894e-05,0.99937385,4.4304918e-05,8.5071406e-05,4.2457345e-05,1.1642973e-06,9.392702e-06,2.249542e-05
K7ZiVIxskzvctNT0qyA3,0.0007474465,2.2886981e-05,0.99914,3.244515e-05,2.556982e-07,3.109217e-05,1.6601645e-06,6.8784216e-06,1.733277e-05
K89sTRoP52wWL7rZUNdt,0.0007474463,2.2886976e-05,0.9991398,3.2445143e-05,4.1364814e-07,3.1092164e-05,1.6601641e-06,6.87842e-06,1.7332764e-05
K9moual27cWIk5bJOpiH,7.9720136e-05,0.00012311562,0.9994312,4.357661e-06,5.06942e-06,5.5461524e-06,4.1758114e-05,0.000177875,0.00013137299
KAPHdnDUgF3m5pEGwxXc,0.00051274634,3.520334e-05,0.9992212,4.990517e-05,9.582464e-05,4.7824054e-05,1.3114674e-06,1.0579964e-05,2.5338873e-05
KB7ybYxf95pdtUoGzl3u,0.0028569887,9.959239e-05,0.99547297,0.00014118479,0.00027109377,0.00013529717,0.00092123984,2.9931361e-05,7.168522e-05
KBZ4cC3QsAgrqI80OWlm,0.00064636866,0.00013570955,0.9982653,0.00019238541,0.0003694059,0.00018436267,6.8019246e-05,4.0785962e-05,9.768195e-05
KBZO3jLb5A7ieDWYTMgR,0.00054432853,3.352483e-05,0.99920243,4.7525675e-05,9.125569e-05,4.5543788e-05,1.2489361e-06,1.0075506e-05,2.4130706e-05
KBbVJcQrqAu4zROsEwi0,0.00054432853,3.352483e-05,0.99920243,4.7525675e-05,9.125569e-05,4.5543788e-05,1.2489361e-06,1.0075506e-05,2.4130706e-05
