Id,Prediction1,Prediction2,Prediction3,Prediction4,Prediction5,Prediction6,Prediction7,Prediction8,Prediction9
ITSUPtCmh7WdJcsYDwQ5,0.017331196,0.00059466576,0.00030084566,0.0004549106,0.0888117,0.008549801,9.6912605e-05,0.87594926,0.007910697
Ig2DB5tSiEy1cJvV0zdw,0.008788278,0.00016026782,6.1149665e-05,1.6724725e-05,0.97419524,0.00013818481,7.5098797e-06,0.0160035,0.00062913884
Jmo6eIhLZ4t9r8QsxEg5,0.0005955609,0.00020437702,4.338617e-05,2.4463468e-05,0.95742834,0.00051874405,5.54225e-06,0.040978696,0.00020088711
JtPFl4ewgdD78OzCMa3o,0.033901077,0.00046504338,0.0032277547,7.083363e-05,0.8920595,0.0005038321,2.9795163e-05,0.06718019,0.0025619792
K3ZtByPHGSFYNljDUEXp,4.1690448e-05,2.2463096e-06,0.999671,8.055833e-07,6.29119e-06,7.0534996e-05,4.777932e-07,0.00019718573,9.787618e-06
K5PTipJ9XhUo4ZNeMW2a,0.0002575723,5.825554e-06,0.99923694,1.8152354e-05,1.655935e-05,0.00030709378,5.432471e-07,0.00013607516,2.1251253e-05
K5qpgj7bdnhS2r30OEzY,1.3230453e-05,9.569094e-07,0.9999361,2.0093215e-07,1.3902384e-06,1.1924596e-05,1.1060014e-07,3.391893e-05,2.130208e-06
K62VOEBLnk8crZ4MmsXT,1.1922867e-05,1.0543082e-06,0.9999323,2.3153675e-07,1.5317436e-06,1.3138339e-05,1.2185755e-07,3.7371363e-05,2.347031e-06
K7ZiVIxskzvctNT0qyA3,1.0210753e-05,9.569122e-07,0.9999391,2.3219086e-07,1.3902425e-06,1.19246315e-05,1.10600475e-07,3.391903e-05,2.1302144e-06
K89sTRoP52wWL7rZUNdt,0.0002503632,5.6625054e-06,0.9992582,1.7644279e-05,1.6095877e-05,0.0002984987,5.3675546e-07,0.00013226662,2.0656462e-05
K9moual27cWIk5bJOpiH,6.613636e-06,6.360153e-07,0.9999335,2.2760851e-07,1.3683248e-06,1.4204269e-05,1.03919355e-07,4.1188054e-05,2.128793e-06
KAPHdnDUgF3m5pEGwxXc,1.12500275e-05,1.054309e-06,0.999933,2.2138414e-07,1.5317446e-06,1.3138349e-05,1.2185765e-07,3.7371392e-05,2.3470327e-06
KB7ybYxf95pdtUoGzl3u,1.4549131e-05,9.569078e-07,0.99993443,2.1014661e-07,1.6318801e-06,1.2110074e-05,1.10599956e-07,3.3918874e-05,2.1302046e-06
KBZ4cC3QsAgrqI80OWlm,1.0210966e-05,9.569322e-07,0.99995995,2.2437138e-07,1.6319217e-06,1.1924881e-05,1.10602784e-07,1.2916047e-05,2.130259e-06
KBZO3jLb5A7ieDWYTMgR,1.1249999e-05,1.0543063e-06,0.9999305,2.2138359e-07,1.5317408e-06,1.3138316e-05,1.2185734e-07,3.7371297e-05,4.847007e-06
KBbVJcQrqAu4zROsEwi0,1.12500275e-05,1.054309e-06,0.999933,2.2138414e-07,1.5317446e-06,1.3138349e-05,1.2185765e-07,3.7371392e-05,2.3470327e-06
KCvj7cQ1dHEFDBruTZpV,1.0071966e-05,9.757035e-07,0.9999598,2.2998654e-07,1.6097097e-06,1.2334219e-05,1.0909716e-07,1.2740235e-05,2.1012622e-06
KCvjZO7bGhenNRq8xLsf,9.650551e-06,5.1997824e-07,0.99993587,1.8647731e-07,1.4562914e-06,1.6327518e-05,1.1060012e-07,3.3651562e-05,2.2656488e-06
KDHx9P6m25ocdLaqVn8k,6.6135835e-06,6.3601027e-07,0.9999256,2.2760672e-07,1.3683141e-06,2.5651549e-05,1.0391854e-07,3.767586e-05,2.1287765e-06
