Id,Prediction1,Prediction2,Prediction3,Prediction4,Prediction5,Prediction6,Prediction7,Prediction8,Prediction9
ITSUPtCmh7WdJcsYDwQ5,0.00048974156,0.00017028942,3.864215e-06,7.641168e-05,0.99841034,0.0007568025,2.145591e-06,7.717957e-05,1.325006e-05
Ig2DB5tSiEy1cJvV0zdw,0.00027372414,0.00012468727,2.3059315e-06,5.3736853e-06,0.9991272,0.0003925411,7.2031503e-07,5.988017e-05,1.360089e-05
Jmo6eIhLZ4t9r8QsxEg5,0.0009515633,0.0011252958,5.5542264e-06,3.113608e-05,0.9956975,0.0018281544,1.0568474e-05,0.000245289,0.000105003346
JtPFl4ewgdD78OzCMa3o,0.00831656,0.0031652178,0.0011347892,0.00024975865,0.9748693,0.005224642,0.00013597414,0.0040597226,0.002844065
K3ZtByPHGSFYNljDUEXp,0.00019884604,1.6172143e-06,0.99977785,7.024265e-07,7.825496e-08,1.6554006e-05,1.252894e-06,1.822797e-06,1.3006262e-06
K5PTipJ9XhUo4ZNeMW2a,0.00037328317,3.9269685e-06,0.99958664,8.4767566e-07,1.4512923e-07,2.6574859e-05,3.9018896e-06,3.1231941e-06,1.5174836e-06
K5qpgj7bdnhS2r30OEzY,9.239825e-06,3.7872584e-07,0.999979,7.651472e-07,2.3184839e-08,8.672243e-06,1.0117575e-06,5.234847e-07,3.615006e-07
K62VOEBLnk8crZ4MmsXT,9.239807e-06,5.276513e-07,0.9999771,1.8002572e-06,2.3184795e-08,9.2008095e-06,1.017318e-06,7.275549e-07,3.6149993e-07
K7ZiVIxskzvctNT0qyA3,7.4768595e-06,5.346052e-07,0.99998176,1.5318003e-06,2.3490392e-08,6.900781e-06,1.0250916e-06,3.4096132e-07,3.6626483e-07
K89sTRoP52wWL7rZUNdt,7.351698e-05,1.4324401e-06,0.99989676,3.851981e-06,7.007527e-08,1.8892268e-05,2.1585822e-06,2.1141846e-06,1.1520236e-06
K9moual27cWIk5bJOpiH,0.004428957,3.6095833e-05,0.9922679,0.00028314375,3.7328664e-06,0.0027683266,5.7216053e-05,0.00012856939,2.6014875e-05
KAPHdnDUgF3m5pEGwxXc,1.3303803e-05,4.997643e-07,0.9999745,4.8870805e-07,2.3184734e-08,9.351713e-06,1.0117529e-06,4.3695852e-07,3.61499e-07
KB7ybYxf95pdtUoGzl3u,1.7879267e-05,1.924383e-06,0.9999521,1.7885202e-05,4.2065672e-08,6.88945e-06,1.7048666e-06,9.966758e-07,6.058176e-07
KBZ4cC3QsAgrqI80OWlm,5.3769818e-05,5.1452726e-06,0.9999026,2.564565e-05,6.717667e-08,6.047922e-06,2.6361286e-06,2.757204e-06,1.3701747e-06
KBZO3jLb5A7ieDWYTMgR,7.401138e-05,2.585454e-06,0.99987864,4.1158883e-06,1.1449552e-07,3.2545617e-05,4.5704987e-06,2.3115158e-06,1.1231102e-06
KBbVJcQrqAu4zROsEwi0,8.268997e-05,2.945868e-06,0.99987066,3.046542e-06,1.14494604e-07,3.254536e-05,4.5704624e-06,2.3114974e-06,1.1231012e-06
KCvj7cQ1dHEFDBruTZpV,5.3769734e-05,3.715132e-06,0.99990106,2.564561e-05,6.717657e-08,7.4800714e-06,2.6661405e-06,4.192632e-06,1.3701726e-06
KCvjZO7bGhenNRq8xLsf,6.927328e-05,1.6174171e-06,0.9999032,1.909356e-06,7.9124376e-08,1.9338915e-05,1.2530511e-06,1.8230256e-06,1.4675633e-06
KDHx9P6m25ocdLaqVn8k,7.116633e-05,1.8368124e-06,0.9999014,1.3044667e-06,8.19956e-08,1.9790748e-05,1.2872936e-06,1.7645527e-06,1.3363363e-06
KDQ13ouamdPnSlhzTRJe,0.9985122,0.00044967362,1.6472025e-06,9.561599e-06,4.5315805e-06,2.9574835e-06,3.273767e-06,0.00095102127,6.514691e-05
KE3w1tc4flX7UngQ5yTq,3.6002355e-05,1.1229699e-06,0.9999387,7.172566e-07,5.2096176e-08,1.9272473e-05,2.2734123e-06,9.818473e-07,8.122894e-07
KEhusGlH2O4qwTymPZRQ,1.2824058e-05,5.276499e-07,0.9999745,7.5103895e-07,2.3184734e-08,9.351713e-06,1.0117529e-06,6.072993e-07,3.61499e-07
KFBXbSr9a8mYC7cDkflH,6.2905183e-06,5.650268e-07,0.99998283,2.1074657e-06,2.4303159e-08,5.026169e-06,1.0834242e-06,1.6959125e-06,3.5600266e-07
KFHlYPzy0Emni9exLs3C,0.9978124,0.00021644303,1.333044e-05,6.234094e-05,3.094069e-05,1.0365513e-05,2.9256113e-05,0.0013844304,0.00044048263
KFboDTnWNsOkzIl8rX6R,3.9908162e-05,1.122962e-06,0.9999317,1.6960554e-06,5.209581e-08,2.07824e-05,2.2858926e-06,1.6348009e-06,8.122837e-07
KFczEQCIau7D20MROmHl,0.0023832803,8.1034894e-05,0.9973168,1.1909546e-05,1.3127207e-06,0.00012066151,4.5596926e-06,4.0463787e-05,4.001774e-05
KFlbgmf4GZjHhIsX92Yr,5.0192164e-05,4.7696763e-06,0.99989974,2.8970866e-05,6.958135e-08,7.747843e-06,2.7615827e-06,4.34272e-06,1.4192219e-06
KG6ZtkgjohnTHX9McR4w,0.9938273,1.3612751e-05,1.0385756e-05,7.169918e-05,1.9793953e-05,0.0031608292,1.9883786e-05,0.0028577736,1.8697052e-05
KGA8EhzSPqxyN9wCmeiV,0.0011137907,0.00043092103,7.477401e-06,0.00024272561,0.9903951,0.007365131,2.8366958e-05,0.00032667065,8.980445e-05
KGPCEf430IcB1OpbthkR,0.9935369,0.00056852866,5.1528626e-05,8.168917e-05,5.750742e-05,0.00045437418,9.5719595e-05,0.0013757863,0.0037779356
KHc36DE5SXAedfmtq7pI,0.6820203,0.30590808,0.00023786465,3.0804393e-05,0.0003937945,0.004450163,0.00036060673,0.0060953805,0.0005029677
KHepg3qX6ZWOy2VsdRDQ,0.9992945,0.0005722524,2.8008e-06,1.5535808e-05,8.544855e-06,3.7663663e-06,8.460815e-06,6.677763e-05,2.7346456e-05
