Id,Prediction1,Prediction2,Prediction3,Prediction4,Prediction5,Prediction6,Prediction7,Prediction8,Prediction9
ITSUPtCmh7WdJcsYDwQ5,3.8098642e-05,5.7695852e-05,7.7007266e-05,9.710948e-05,0.9975846,0.00030651287,4.9295224e-05,0.0016594409,0.00013030722
Ig2DB5tSiEy1cJvV0zdw,1.2295814e-05,1.4517302e-05,3.089399e-05,4.7577847e-05,0.9991171,0.000100059304,5.3132277e-05,0.0005052775,0.00011916187
Jmo6eIhLZ4t9r8QsxEg5,0.0001475728,0.0002112317,0.00041643184,0.04747873,0.94396985,0.001395502,0.00078626163,0.004674884,0.0009195486
JtPFl4ewgdD78OzCMa3o,0.0009057126,0.0011059633,0.0013424114,0.0033502148,0.97859186,0.003587195,0.00155209,0.0055832714,0.0039812815
K3ZtByPHGSFYNljDUEXp,5.5247297e-06,4.079722e-06,0.9999306,7.2799544e-06,8.508695e-06,5.6090776e-06,1.1776888e-05,2.3163795e-05,3.3763492e-06
K5PTipJ9XhUo4ZNeMW2a,1.18856e-05,3.0097508e-06,0.9999354,5.184452e-06,6.149267e-06,1.2283208e-05,3.9906577e-06,1.8364975e-05,3.706225e-06
K5qpgj7bdnhS2r30OEzY,1.2070107e-05,2.3238163e-06,0.99994075,6.3800553e-06,1.0306442e-05,1.1162226e-05,3.7778486e-06,9.899129e-06,3.2858752e-06
K62VOEBLnk8crZ4MmsXT,1.21732455e-05,2.3335836e-06,0.99993885,6.12525e-06,1.0306422e-05,1.3101015e-05,3.7778414e-06,9.8991095e-06,3.471238e-06
K7ZiVIxskzvctNT0qyA3,1.0181768e-05,2.5846293e-06,0.999944,7.952197e-06,1.4012715e-05,8.517154e-06,3.909677e-06,6.427908e-06,2.4751466e-06
K89sTRoP52wWL7rZUNdt,1.1608004e-05,2.8945296e-06,0.9999423,5.336156e-06,6.329196e-06,1.1928128e-05,4.107429e-06,1.1572147e-05,3.958021e-06
K9moual27cWIk5bJOpiH,5.698037e-06,4.3776618e-06,0.9999324,7.810392e-06,8.808274e-06,4.5133083e-06,7.5698385e-06,2.3054747e-05,5.7450393e-06
KAPHdnDUgF3m5pEGwxXc,1.17957625e-05,2.3238288e-06,0.9999461,5.884204e-06,8.233584e-06,8.781756e-06,3.7778689e-06,9.899182e-06,3.1668849e-06
KB7ybYxf95pdtUoGzl3u,1.1896456e-05,2.487009e-06,0.99993575,7.6840215e-06,1.030639e-05,1.3386737e-05,3.7778295e-06,1.1606986e-05,3.1279399e-06
KBZ4cC3QsAgrqI80OWlm,1.3777086e-05,2.486996e-06,0.9999305,7.443153e-06,1.49416555e-05,1.35729115e-05,3.7778098e-06,1.0395484e-05,3.0741653e-06
KBZO3jLb5A7ieDWYTMgR,1.2826234e-05,2.3335908e-06,0.99994195,5.8841792e-06,1.0306454e-05,1.3271614e-05,3.777853e-06,6.2111812e-06,3.4712489e-06
KBbVJcQrqAu4zROsEwi0,1.2826255e-05,2.4974865e-06,0.9999436,5.884189e-06,8.233564e-06,1.32986615e-05,3.7778593e-06,6.2111917e-06,3.6017004e-06
KCvj7cQ1dHEFDBruTZpV,1.3206678e-05,2.4869958e-06,0.9999304,9.719911e-06,1.13144915e-05,1.5417261e-05,3.7778093e-06,1.0626143e-05,3.0363917e-06
KCvjZO7bGhenNRq8xLsf,2.2240061e-05,4.0796517e-06,0.99991333,9.506628e-06,8.508548e-06,3.7030343e-06,1.1776684e-05,2.3163395e-05,3.6315184e-06
KDHx9P6m25ocdLaqVn8k,1.2007966e-05,8.313336e-06,0.99987555,1.1394454e-05,1.6657184e-05,8.535045e-06,1.4315214e-05,4.2110118e-05,1.1109875e-05
KDQ13ouamdPnSlhzTRJe,0.99983585,1.530814e-05,3.4059947e-06,3.8100065e-06,3.284735e-06,9.679208e-06,2.3131304e-06,0.000115968935,1.033882e-05
KE3w1tc4flX7UngQ5yTq,1.1541899e-05,2.4870292e-06,0.99994385,5.88419e-06,8.2335655e-06,1.1182718e-05,3.7778602e-06,9.8991595e-06,3.1668776e-06
KEhusGlH2O4qwTymPZRQ,1.1896525e-05,2.4974813e-06,0.9999416,6.3800603e-06,1.030645e-05,1.0371655e-05,3.7778516e-06,9.899137e-06,3.285878e-06
KFBXbSr9a8mYC7cDkflH,1.0479575e-05,2.6602252e-06,0.99993825,8.184777e-06,1.4422561e-05,1.2763578e-05,4.0240247e-06,6.615919e-06,2.5475426e-06
KFHlYPzy0Emni9exLs3C,0.99961627,4.8086704e-06,4.7038448e-06,5.5530654e-06,7.737909e-06,6.791875e-06,2.975348e-06,0.00033768688,1.3401132e-05
KFboDTnWNsOkzIl8rX6R,1.1375902e-05,2.323823e-06,0.9999436,5.884189e-06,8.233564e-06,1.1685759e-05,3.7778593e-06,9.899157e-06,3.166877e-06
KFczEQCIau7D20MROmHl,6.8882937e-06,8.210509e-06,0.99981385,1.9621857e-05,8.777798e-06,1.2649567e-05,1.526446e-05,0.00011034017,4.4289077e-06
KFlbgmf4GZjHhIsX92Yr,1.1925779e-05,2.4869958e-06,0.9999304,7.683981e-06,1.46058765e-05,1.5417261e-05,3.7778093e-06,1.0626143e-05,3.0998424e-06
